Customer ID,Gender,Age,Married,Number of Dependents,City,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Calculated Charges,Charges Difference,Churn
2789-HQBOU,Male,60,No,0,Bakersfield,0,3,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,253.8,402.69,Joined,Not churned,Not churned,241.05,12.750000000000028,
2790-XUYMV,Male,19,No,1,Mount Hamilton,0,71,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,85.45,6028.95,8293.14,Stayed,Not churned,Not churned,6066.95,38.0,0.0
2791-SFVEW,Female,63,No,0,Los Angeles,0,9,Offer E,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,20.15,238.15,551.26,Stayed,Not churned,Not churned,181.35,56.80000000000001,0.0
2792-LSHWX,Female,49,No,0,Fremont,0,1,Unknown,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,83.4,83.4,126.46,Joined,Not churned,Not churned,83.4,0.0,
2792-VPPET,Male,28,No,0,San Gabriel,0,3,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Bank Withdrawal,20.5,76.95,187.98,Joined,Not churned,Not churned,61.5,15.450000000000005,
2794-XIMMO,Male,61,Yes,0,Rancho Cucamonga,1,53,Unknown,No,Unknown,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,60.45,3184.25,3184.25,Churned,Price,Lack of affordable download/upload speed,3203.8500000000004,19.600000000000364,1.0
2796-NNUFI,Female,56,Yes,0,Palos Verdes Peninsula,1,46,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,19.95,927.1,2328.72,Stayed,Not churned,Not churned,917.7,9.400000000000093,0.0
2796-UUZZO,Male,30,Yes,2,Redding,9,63,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80.3,4896.35,6125.79,Stayed,Not churned,Not churned,5058.9,162.54999999999927,0.0
2798-NYLMZ,Male,29,Yes,0,Los Banos,10,71,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.55,7616.0,9885.87,Stayed,Not churned,Not churned,7707.05,91.05000000000018,0.0
2799-ARNLO,Female,67,Yes,0,Bonsall,0,5,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,69.35,341.6,389.4,Stayed,Not churned,Not churned,346.75,5.149999999999977,0.0
2799-TSLAG,Female,25,Yes,3,Irvine,9,65,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,25.3,1748.55,3960.5,Stayed,Not churned,Not churned,1644.5,104.04999999999995,0.0
2800-QQUSO,Male,48,No,0,Riverside,0,42,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.3,4222.95,5301.93,Stayed,Not churned,Not churned,4212.599999999999,10.350000000000364,0.0
2800-VEQXM,Female,48,No,0,Lebec,0,3,Unknown,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.75,238.1,236.76,Joined,Not churned,Not churned,224.25,13.849999999999994,
2801-NISEI,Male,28,No,0,Mt Baldy,0,24,Unknown,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.95,1348.5,2070.18,Stayed,Not churned,Not churned,1318.8000000000002,29.699999999999815,0.0
2804-ETQDK,Male,57,No,2,Ventura,0,66,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,20.55,1357.1,2701.54,Stayed,Not churned,Not churned,1356.3,0.7999999999999545,0.0
2805-AUFQN,Female,42,No,0,Traver,0,25,Offer C,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,19.8,475.2,823.45,Stayed,Not churned,Not churned,495.0,19.80000000000001,0.0
2805-EDJPQ,Female,45,Yes,0,San Diego,9,56,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,99.75,5608.4,6758.08,Stayed,Not churned,Not churned,5586.0,22.39999999999964,0.0
2806-MLNTI,Male,79,Yes,0,White Water,4,52,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.1,5376.4,6892.2,Stayed,Not churned,Not churned,5465.2,88.80000000000018,0.0
2808-CHTDM,Female,47,Yes,2,Los Angeles,4,23,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Mailed Check,25.1,611.45,1436.23,Stayed,Not churned,Not churned,577.3000000000001,34.14999999999998,0.0
2809-ILCYT,Female,56,Yes,0,Sequoia National Park,10,25,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Credit Card,26.8,733.55,823.55,Stayed,Not churned,Not churned,670.0,63.54999999999996,0.0
2809-ZMYOQ,Female,33,No,0,Camptonville,0,32,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,3334.9,4663.86,Stayed,Not churned,Not churned,3243.2,91.70000000000029,0.0
2810-FTLEM,Female,21,No,0,Los Angeles,0,16,Unknown,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,762.25,990.41,Churned,Competitor,Competitor offered higher download speeds,802.4,40.14999999999998,1.0
2811-POVEX,Female,74,Yes,3,Live Oak,4,23,Unknown,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,88.45,2130.55,2177.24,Stayed,Not churned,Not churned,2034.35,96.20000000000005,0.0
2812-ENYMO,Male,22,No,0,Orick,0,26,Offer C,No,Unknown,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,54.55,1362.85,1362.85,Stayed,Not churned,Not churned,1418.3,55.450000000000045,0.0
2812-REYAT,Female,56,Yes,0,Chilcoot,3,49,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Bank Withdrawal,20.05,923.1,2006.0,Stayed,Not churned,Not churned,982.45,59.35000000000002,0.0
2812-SFXMJ,Male,46,No,3,Hat Creek,0,1,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,20.05,20.05,27.71,Joined,Not churned,Not churned,20.05,0.0,
2815-CPTUL,Male,68,No,0,Gasquet,0,5,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.25,331.9,330.77,Churned,Price,Price too high,351.25,19.350000000000023,1.0
2817-LVCPP,Female,36,No,0,Sacramento,0,50,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,19.4,1023.95,1654.95,Stayed,Not churned,Not churned,970.0,53.95000000000016,0.0
2817-NTQDO,Male,52,No,0,Huntington Beach,0,13,Offer D,No,Unknown,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,45.55,597.0,597.0,Churned,Dissatisfaction,Poor expertise of online support,592.15,4.850000000000023,1.0
2819-GWENI,Female,64,Yes,1,Hayward,9,28,Offer C,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,19.9,543.0,1156.48,Stayed,Not churned,Not churned,557.1999999999999,14.199999999999932,0.0
2821-WARNZ,Female,25,No,1,Buena Park,0,49,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,19.45,921.3,3157.66,Stayed,Not churned,Not churned,953.05,31.75,0.0
2823-LKABH,Female,51,No,0,Rancho Mirage,0,18,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1679.4,1774.31,Stayed,Not churned,Not churned,1710.9,31.499999999999773,0.0
2824-DXNKN,Female,26,Yes,1,Santa Cruz,8,72,Offer A,Yes,Yes,Yes,Cable,Yes,No,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.45,5025.85,7833.13,Stayed,Not churned,Not churned,5144.400000000001,118.55000000000018,0.0
2824-MYYBN,Female,43,Yes,2,Bakersfield,0,37,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3314.15,3373.35,Stayed,Not churned,Not churned,3524.25,210.0999999999999,0.0
2826-DXLQO,Male,80,Yes,0,El Cerrito,10,7,Offer E,No,Unknown,Yes,DSL,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,29.8,220.45,208.62,Stayed,Not churned,Not churned,208.6,11.849999999999994,0.0
2826-UWHIS,Male,64,Yes,0,Sequoia National Park,4,45,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.4,3775.85,3847.4,Stayed,Not churned,Not churned,3663.000000000001,112.84999999999944,0.0
2828-SLQPF,Male,53,No,0,San Marino,0,19,Unknown,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.0,865.85,1404.18,Stayed,Not churned,Not churned,855.0,10.850000000000025,0.0
2829-HYVZP,Male,42,No,0,Fairfax,0,29,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Credit Card,19.8,572.2,1909.68,Stayed,Not churned,Not churned,574.2,2.0,0.0
2830-LEWOA,Male,37,Yes,1,Jamestown,3,61,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,103.9,6449.15,9077.03,Stayed,Not churned,Not churned,6337.900000000001,111.24999999999908,0.0
2832-KJCRD,Female,22,No,0,Los Angeles,0,38,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.65,3988.5,5038.6,Stayed,Not churned,Not churned,3938.7,49.79999999999973,0.0
2832-SCUCO,Female,52,No,0,Kirkwood,0,2,Offer E,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,19.9,57.4,111.2,Joined,Not churned,Not churned,39.8,17.6,
2833-SLKDQ,Male,23,No,0,Caspar,0,1,Unknown,Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.05,45.05,93.08,Churned,Competitor,Competitor had better devices,45.05,0.0,1.0
2834-JKOOW,Female,60,No,0,Gerber,0,15,Offer D,No,Unknown,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,45.9,693.45,677.18,Stayed,Not churned,Not churned,688.5,4.9500000000000455,0.0
2834-SPCJV,Male,40,Yes,0,Rough And Ready,1,52,Unknown,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.1,4348.65,6343.89,Churned,Competitor,Competitor had better devices,4373.2,24.550000000000185,1.0
2839-RFSQE,Female,60,No,0,Rancho Mirage,0,2,Offer E,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,20.65,38.7,88.12,Churned,Attitude,Attitude of support person,41.3,2.5999999999999943,1.0
2840-XANRC,Male,77,Yes,0,San Diego,1,24,Offer C,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.15,2231.05,2617.45,Churned,Competitor,Competitor made better offer,2235.6000000000004,4.550000000000182,1.0
2842-BCQGE,Male,39,No,0,San Diego,0,43,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.35,3161.4,4006.78,Stayed,Not churned,Not churned,3240.05,78.64999999999964,0.0
2842-JTCCU,Male,27,No,0,Hopland,0,2,Offer E,Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,46.05,80.35,149.73,Churned,Attitude,Attitude of service provider,92.1,11.75,1.0
2843-CQMEG,Male,21,No,0,San Diego,0,24,Offer C,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.7,1218.25,1307.53,Stayed,Not churned,Not churned,1192.8000000000002,25.449999999999815,0.0
2845-AFFTX,Male,78,Yes,0,Westport,0,41,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4259.3,5175.38,Churned,Dissatisfaction,Product dissatisfaction,4091.8,167.50000000000043,1.0
2845-HSJCY,Female,49,Yes,0,Fallbrook,1,14,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.25,1258.6,1667.12,Churned,Competitor,Competitor made better offer,1221.5,37.09999999999991,1.0
2845-KDHVX,Female,57,Yes,0,Sheridan,9,64,Unknown,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,68.3,4378.8,5869.36,Stayed,Not churned,Not churned,4371.2,7.600000000000364,0.0
2848-YXSMW,Male,38,Yes,0,Torrance,1,72,Offer A,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,19.4,1363.25,4927.25,Stayed,Not churned,Not churned,1396.8,33.549999999999955,0.0
2851-MMUTZ,Female,29,No,0,Tahoe Vista,0,27,Unknown,Yes,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,56.15,1439.35,1474.72,Stayed,Not churned,Not churned,1516.05,76.70000000000005,0.0
2851-STERV,Male,79,No,0,Descanso,0,35,Unknown,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,73.0,2471.25,2577.65,Stayed,Not churned,Not churned,2555.0,83.75,0.0
2853-CWQFQ,Male,20,No,1,Eureka,0,1,Unknown,Yes,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,59.55,59.55,100.94,Joined,Not churned,Not churned,59.55,0.0,
2856-HYAPG,Female,62,No,0,Platina,0,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,68.65,68.65,81.05,Churned,Price,Price too high,68.65,0.0,1.0
2856-NNASM,Male,74,No,0,Santa Rosa,0,43,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,89.55,3856.75,5538.91,Churned,Dissatisfaction,Network reliability,3850.65,6.099999999999909,1.0
2858-EIMXH,Female,69,Yes,0,Vallejo,1,53,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,95.85,5016.25,6592.17,Stayed,Not churned,Not churned,5080.049999999999,63.79999999999927,0.0
2858-MOFSQ,Female,50,No,0,Rio Oso,0,17,Unknown,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Mailed Check,55.85,937.5,1350.77,Churned,Price,Price too high,949.45,11.950000000000044,1.0
2860-RANUS,Female,67,No,0,Mc Kittrick,0,20,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.8,1727.5,2313.3,Churned,Price,Price too high,1716.0,11.5,1.0
2862-JVEOY,Male,33,No,0,Loma Mar,0,6,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,19.15,124.4,187.64,Stayed,Not churned,Not churned,114.9,9.500000000000014,0.0
2862-PFNIK,Male,47,No,3,San Leandro,0,1,Unknown,No,Unknown,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24.7,24.7,24.7,Joined,Not churned,Not churned,24.7,0.0,
2863-IMQDR,Female,52,No,0,San Diego,0,61,Unknown,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,89.65,5308.7,6739.15,Stayed,Not churned,Not churned,5468.650000000001,159.95000000000073,0.0
2865-TCHJW,Female,74,No,0,Anaheim,0,4,Unknown,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,346.2,539.6,Churned,Competitor,Competitor had better devices,356.8,10.600000000000025,1.0
2866-IKBTM,Female,57,No,0,Dana Point,0,1,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,19.55,19.55,60.18,Joined,Not churned,Not churned,19.55,0.0,
2867-UIMSS,Male,24,No,0,Vernalis,0,1,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.5,80.5,116.27,Churned,Dissatisfaction,Product dissatisfaction,80.5,0.0,1.0
2868-LLSKM,Female,50,Yes,2,Escondido,1,68,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,83.65,5733.4,6770.33,Stayed,Not churned,Not churned,5688.200000000001,45.19999999999891,0.0
2868-MZAGQ,Male,49,No,0,Modesto,0,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,79.25,99.23,Churned,Dissatisfaction,Service dissatisfaction,79.25,0.0,1.0
2868-SNELZ,Female,54,No,0,San Diego,0,2,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.6,155.8,166.44,Churned,Competitor,Competitor made better offer,161.2,5.399999999999977,1.0
2869-ADAWR,Female,41,No,0,Sutter Creek,0,45,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.3,4016.85,4607.62,Churned,Dissatisfaction,Poor expertise of online support,4018.5,1.650000000000091,1.0
2873-ZLIWT,Female,64,Yes,0,Temecula,1,40,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,3303.05,3384.25,Churned,Competitor,Competitor made better offer,3394.0,90.94999999999982,1.0
2874-YXVVA,Female,38,No,0,Herlong,0,34,Unknown,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.1,3634.8,3730.68,Stayed,Not churned,Not churned,3573.4,61.40000000000055,0.0
2876-GZYZC,Female,49,No,0,Cerritos,0,13,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,1215.65,1595.38,Stayed,Not churned,Not churned,1117.35,98.29999999999995,0.0
2876-VBBBL,Female,64,No,0,Shaver Lake,0,1,Offer E,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,20.25,20.25,30.96,Churned,Attitude,Attitude of support person,20.25,0.0,1.0
2877-VDUER,Female,36,Yes,1,Camp Nelson,6,35,Unknown,No,Unknown,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,40.9,1383.6,1383.6,Stayed,Not churned,Not churned,1431.5,47.90000000000009,0.0
2878-DHMIN,Male,63,Yes,2,Sacramento,7,35,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,19.9,666.0,1514.05,Stayed,Not churned,Not churned,696.5,30.5,0.0
2878-RMWXY,Male,75,Yes,0,Temecula,5,72,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,102.65,7550.3,9602.3,Stayed,Not churned,Not churned,7390.8,159.5,0.0
2880-FPNAE,Male,69,Yes,0,Van Nuys,1,2,Offer E,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.2,140.1,154.68,Joined,Not churned,Not churned,148.4,8.300000000000011,
2882-DDZPG,Female,27,No,0,San Carlos,0,12,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,19.45,227.45,657.17,Stayed,Not churned,Not churned,233.4,5.949999999999989,0.0
2882-WDTBA,Male,64,Yes,0,Willows,4,69,Offer A,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.75,5388.15,8446.92,Stayed,Not churned,Not churned,5226.75,161.39999999999964,0.0
2883-ILGWO,Male,68,No,0,Compton,0,57,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,104.9,5913.95,7833.1,Stayed,Not churned,Not churned,5979.3,65.35000000000036,0.0
2884-GBPFB,Female,61,Yes,0,Morro Bay,4,35,Offer C,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.3,2416.55,2861.6,Churned,Other,Moved,2460.5,43.94999999999982,1.0
2885-HIJDH,Male,47,Yes,3,Tecate,9,69,Unknown,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.9,6194.1,8012.25,Stayed,Not churned,Not churned,5996.1,198.0,0.0
2886-KEFUM,Female,50,Yes,0,Big Bend,1,63,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.5,6873.75,7055.34,Churned,Attitude,Attitude of support person,6772.5,101.25,1.0
2887-JPYLU,Female,58,No,3,Stinson Beach,0,41,Unknown,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.2,1841.9,3438.44,Stayed,Not churned,Not churned,1853.2,11.299999999999956,0.0
2888-ADFAO,Female,47,Yes,3,Palmdale,5,47,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,21.3,1041.8,1227.45,Stayed,Not churned,Not churned,1001.1,40.69999999999993,0.0
2890-WFBHU,Female,26,No,0,Salyer,0,59,Offer B,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,79.85,4786.1,4900.56,Stayed,Not churned,Not churned,4711.15,74.95000000000073,0.0
2892-GESUL,Female,20,Yes,3,San Juan Capistrano,5,18,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,19.35,309.25,669.25,Stayed,Not churned,Not churned,348.3,39.05000000000001,0.0
2894-QOJRX,Female,19,Yes,0,San Diego,1,25,Offer C,No,Unknown,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.0,853.0,853.0,Churned,Competitor,Competitor had better devices,850.0,3.0,1.0
2896-TBNBE,Male,46,Yes,0,Guadalupe,5,40,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.8,3132.75,3651.55,Stayed,Not churned,Not churned,3232.0,99.25,0.0
2897-DOVND,Male,31,No,0,Winterhaven,0,2,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.8,146.65,179.03,Joined,Not churned,Not churned,139.6,7.050000000000011,
2898-LSJGD,Female,30,Yes,0,Santa Ana,1,21,Unknown,No,Unknown,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,55.95,1157.05,1167.05,Churned,Attitude,Attitude of service provider,1174.95,17.90000000000009,1.0
2898-MRKPI,Male,36,Yes,1,Ranchita,10,68,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.05,6770.5,9124.66,Stayed,Not churned,Not churned,6871.4,100.89999999999964,0.0
2900-PHPLN,Female,73,Yes,0,Vista,2,70,Offer A,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,19.55,1462.05,2575.05,Stayed,Not churned,Not churned,1368.5,93.54999999999995,0.0
2903-YYTBW,Male,48,Yes,2,Hemet,1,1,Unknown,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.55,44.55,85.65,Joined,Not churned,Not churned,44.55,0.0,
2904-GGUAZ,Female,24,Yes,0,Potrero,8,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.05,6052.25,7215.05,Stayed,Not churned,Not churned,6051.599999999999,0.6500000000005457,0.0
2905-KFQUV,Female,61,Yes,0,Moss Beach,9,2,Unknown,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.4,154.8,169.78,Joined,Not churned,Not churned,140.8,14.0,
